feature-id	frequency
a6c1e559c558c7abf0cbb6aec3de8c86	9
b1f7b8679849f9b7bd4f56af528712f7	9
550a7853b7cb4b3a290bc4d2038ac501	9
8c08bbcd7b814bd97ec09573d7888a0d	9
8852ea00c4cb7d09a0567fc0e3c119b8	8
7e07293e46dd1eba8505caed2b610811	8
e5934932e6c7050fd6e9ea448514b920	8
fb9a90e6d7f62683281729b42c2dd75c	8
9583af9d6ed89134eeb67a94fc3dc7ee	8
0da7bdb0756c86f3fab4e8a9d8ab4de6	8
63e4169157df689095fe4e063dc1f3c9	8
0f70dd798619722c86f212332803591b	8
e0a43033d0f4ea6018f7a288263c0221	8
bdc65ef2ed0811cf6e5fadb9e298d39b	8
befb9a046d5092ab5dc1dc751799e91a	8
a2083727c69711903febc91056f058ed	8
5aafe6cdd91cd1a4111925870e0be3a4	8
69d67f0c71d031d10fae7c3acbc4a366	8
9c3a5e26e1b168c1f5985125b0a26426	8
5738d021d07b9d8291a9b4915eeff67a	8
e25f9b07be95d453866ae0c0aaec63b2	8
13575a0b0dd3b6bcc98d9f93b24ed290	7
1e7bcd1c77517d4c5ad523a634ebaac4	7
ab6613d6997ce5fdaa42597b9f1782f1	7
17bd0316873f305e3c2408e76aef56a6	7
f70c0c86b1773e694c19c787ba3bfeae	7
5b9078f594587f29cd2a8a27abcf939f	7
8df4aa104bbfe4916d203afa2b253b93	7
51b34e82067890358a412bf18f0d3e12	7
d46c873b70bb238889ae3e4d501bdc94	7
ebf554bf243fc12bd82fa18f883b5ce9	7
6aec937ebefd86caa09c23d7406b1b19	7
1b5c22fa3311909f4265e78c86d9cb44	7
7abf9fdea3b1d3519e82b35f313708fd	7
df59428756198bea5a7992b34b5fe137	7
596c431c2d2f7fc1cd565453eb3e9cbe	7
1e55ddd5a540a1e43244857b2fb4f4ca	7
86dbe87e147542302b1f008d63f8ed77	7
2c6484d0912cf86ae38466ddd10f900a	7
c1a4c2e8dcebb7aab34fd7d473757b16	7
cb429005de4f2a01f2fb2aabef91a2ba	7
9b11aa813abbe083e8250432cfd83388	7
9538813964e65927ef7119a758a968fe	6
e551de14a71e82da247b015d9deae174	6
0935d04f93358c46f6499d09b89dce38	6
9f44f77373e976a8ece56210cc5dea11	6
04652a7e51f25b0013e22a2c0ddd89c3	6
ff0bdd221b71050193144f8a33e1559d	6
992ee3baf5dd59cc219ea22fd792f29c	6
4145192100ab2726a68c7748ec346b1c	6
dd6e807b7483ded06d71bc6685d67dac	6
2724521fb3d985a05634359755bfe550	6
2f45ca8d81e6d77ecc38b711eb94264a	6
6203b6f46aceb15d9bebb33487acfab0	6
7623aea52ea421da2b4d7163490dd4fa	6
66f0c2a6de6c555a540dd48983381a48	6
3eec958b3287d2bdad789f81e3b760a1	6
4b175f2df9a0ce6fd2f22984a3633f12	6
8e33f31ac4239a0c9eb9d3d315b291a3	6
915da0f37f584570a932106a7d1a2c5a	6
d2118f9793455732747369a47c416948	6
0ea7f0e382087fb53cb2a1426c182c64	6
344b920286a03dbba9692e6c73f5a159	6
5e757eaab7a6daa932b4f83770b3a409	6
d40a6e170a99143d485c6fd184f60c5c	6
2e0b3bc76422d4c947fbda0c3262354e	5
f6528aba02a5359a730728402f4a035a	5
bc359bd28437449f5e00e7145610e363	5
3ee547ce492b60df5263887366924b68	5
c9c2b2d28f54bd32155516469acef55d	5
7cb280d07c4d1fc90d1b35c01782bd56	5
c9501bd08a69cf97286bb3d16f78479a	5
cb8eb672e581fc4c3b12c70554edecc7	5
50e7c02f44233b66ebc5832e34cb2ae3	5
346f24c50fc20130f776465a01a7b65d	5
a4d0fd70f71d751497e2ac628baf5bc4	5
0c3fd156f1db9526a7a6110ce5a5d998	5
1418f6143fa25903468e134770b58ca2	5
d51b9c8b8a742a0ca72d4e2ed260c689	5
86c88338bb238ef5783b156e074451a4	5
180fd94447d4ed55e358f45f287a6743	5
2a7de9b420a4b732e3637e406a79b825	5
7e20421866f828fb3921e0f17e428d8e	5
35f0278fe7302a5780ac5d5bbc07ea2d	5
b5ff7b62545d620be1f84e058b3efb94	5
664d23505c8b52a8c7392980396b2549	5
a9fd8439b3199c25970cf072660d51fb	4
dcdec7157aff4000e93c93e757244f4e	4
481af9a95e744b226248fd08cade2066	4
f29d0266227a59070383f4832dc01e6d	4
f7e0af02122f0ec2a06a7faad0e1dfd6	4
8d749718e0eceee0f59f901ee837da42	4
3a1965a8562ba4326e7c84f0ed89e48d	4
e9f51777442827b8cf354f7886142c2a	4
41bf7d8da83d4e41892b1542999c8129	4
b0683f7281c7bf507d3fa58fb1f1e77b	4
b25b168d4c18913893f519008653b15d	4
fe5e9f5a97285c40f08b90cd957ab9ef	4
77c62842b22ab26a915614b4b519f40c	4
228a4018c63b49963b846f0a10aef967	4
af413696038fde6dbab5d6a9b8a89b3e	4
1962ef5b47cf8f63b03054141fc7357a	4
eb4a487f1bf45df4e0b6fdf9b46e065d	4
b0f7eef944c4b686b66e23068d83894c	4
6746601e585fd35d9e119fc17580d522	4
6349f3cf75e05f3a695901e58e271d5d	3
918193b4173797c2f3bb4fa5d240160f	3
4f1ac69adef870707924308d459ec892	3
7016dbf0b7f156db964f553cf5c80a06	3
1154458e094672f28773d9671860aba9	3
1c1821c0ce1b651ea760750d884504e5	3
6df308a79ca52a2510321c161d4f4369	3
c4bcfa8e501d1ad78afb4d71570266d7	3
473248314b50b8a91f5034d70732a2be	3
c17a098d0a70460f1faeabb046e41ee0	3
9121e657e8f37d054dff97df3758abac	3
d649c9e3f88ec51f43fcfbdc8a72505c	3
c34709b3e2cb3189f83aaa36d195d62f	3
11cd3ffd2321a3d3335c76e91bc5811c	3
455b63bb4f6139de1acf5b08f4d88664	2
64eed706ffd6f76ea2f722ebfcd0a4fd	2
003dbc4bc5a3b93b317129dbdb338b07	2
c9356f65c17a0e9f8122c4258bfd2b8f	2
7bb6a8246bea1b2135b47281a15cfab3	2
8c9a4d3dbfe14bb972d0c5cddb224883	2
2b76377410bce31a42febe0d14789b9c	2
acce39e3a70a1b26f1a50e3e1c716642	2
37ade73c9045581bfce87dc3140ec7fc	2
6fc2dd7f7125174e113104a3b326900d	2
38fd55219b737d60f45c5965801ac033	2
da957fc25a79a07d697e39d62271298a	2
f0ee5f16485a08783c044da20b663a03	2
e19df11426aef8df372e1dd8bbe50619	2
