feature-id	frequency
399103359ac2ae6493dd3a11b7a2ba6d	22
64244219c9749c3d747203495a5a4edf	22
1d519da873a0a43b0bf2226e37e8bf5f	22
b2bd6f11b58e4516769385350f56ef20	22
6499fea734d696097589b2b04a1d05d1	22
6d9024e33e8b11232ed229128e242386	22
c522691afe48dd334a30e7dc636e7683	22
c10da18d0515b46fab3272cfc06ffec0	22
00b4ef654f8c5ec390eca1bd47e13fbd	22
bbc6a8fcc818de5c85fc0736f59b6345	22
76fc82361e4740330f6d224c08d97673	22
13135a2dedecf6e8736758d293cc6fcf	22
504e9495ef23b20dfb6a5f1b7b4973d4	22
20bd324de332f36e0e889f611a2c7388	22
d728e2b716b96ba4148ea2e7b47797e2	22
52f4ab8f83fa634d701e112ef929e558	22
6f2ff526657780b5e21a75fb5ed18992	22
fe8d07e41bc1260e6c96c0d957f97b1d	22
04fb1a17bb1b1bbd85e2d4b3841b2718	22
a37c15307bbd4877ab4a10caeba70974	22
fa5c6d0b9f1d31b6139bdada041b0be6	22
39dd188151c464420fa716b1891efc1e	22
10e214cc0fd070360e7eac16ad08ccab	22
2d041699537e3fbb9794aadb6b221906	22
c8b499991c37d8ba2919959736063dc4	22
9f04731d2a7b008e7ab7b92b242e2394	22
68d3fafeeab7935b35ea05df030fdff2	22
974b48f2a7970b667589fd734e787836	22
5090f7ea4eb0bb697346505e7c3a4d88	22
e7c7c01153d5e0532dfddb8b34146d64	22
ba9d7da133a0755d9c6be6aed3871562	22
6e20043e9e0418749f83d14dee587294	22
8ebc9e4db8758ba132efa8aa42c7daca	22
c56ac086f321d6fdbc9684c750ff1674	22
4605ed1af187ef53084f99d1fe675aeb	22
9518cee6d2aa77463bb834cb45886f2c	22
5ef4244345145b839c8cd3cbc0822aad	22
3dc178ecaa80febbf930652d7ffa8732	22
7ab915cd1d6aa4d6f8c2bc58f9bc0d4f	22
89650dfa6034081bd62d4267d121e6c8	22
5592a0121d5fcf646efdf829cfaa7b5b	22
5600ebccb14ac349f690810955ef20c3	22
a486df8f57bfc6a2a09d32a271503b79	22
d324c1f140a1d9d6edc5dd7e146d5db4	22
d4316e5cc4b18b51ab4722c6bd5da3c9	22
785ea419e8d07d62ac96120ca61292c7	22
598bf6e333ac4e0f8445c4506ff3773c	22
3cb9fbcbc45c190e4041074dd258cd29	22
4c10c73e91890b79f5f39b95ceac2826	22
7e01d39b2fe52fbd8e8f1c6589bc6cab	22
966d5cc788258cd961ea0bfd4a25d2f8	22
0c55ccdec93b3c75ca69035bfcfcd02e	22
1d414269f3d8bb5a26d67dd608470e50	22
29b507c24bbcb0764ba6c28922ce9746	22
0998015259ca99112cb8285108e60c6f	22
97cbe94bde3c83cdf72b48eb100a54bf	22
5938cecb0a6addd1247dc506911a2db6	22
5f0a7e90a1b7efe5d52e0fd1447311b9	22
569b8f8df4f8e3701d4d80fb7322522b	21
a844040759d68c3a63804ba43eaf230d	21
d61cbfa17dcd3e0ca9bc737c2d589586	21
f62834399a14dbb11e8c3f2135f91260	21
cbd504ccf798fe1ef5e59e5c1d1c2f40	21
8513f7436e77299b156c5cdb4c7fc7fc	21
26f475a23464b0c78b8fa88e5b525861	21
5a3d315b9e1ea030ca887894d90cdeff	21
799dc790b11b516335bb1f4ad33a815d	21
f523850567ed446809f4ecc501128499	21
8a668a696a7449af7666f2ddbf2f006c	21
edb5f45682ffc0d55934b36865545a31	21
17af3b06dab6a82c71be16ed3a50975b	21
cc0514777b140e4bc2dd34ea81e9602b	21
3528b63f3c231272d15afce36fe08613	21
4e1b65c60d34384d15f08f78715b2d28	21
9fe80ae150153906324996af517b2eca	21
5c45dbac82df44295adfd1906f0f4548	21
a688a2fba7ea73d16f6f4b2536489cbd	21
3109a45f99c82e0c9281eb4e867cfa25	21
c30cafa6ce4869d42d11ce42577d3d8c	21
c7c9d82a9eb7ab6fd94e0fae70767cec	21
11032a658602fad9b1ea60dc2dfc34e3	21
ea453ed20056ee0ff0d9a5c838b1fd4a	21
4955fe82210738e91707719d80076aa2	21
04affb014d2e542f602414053d238906	21
aaf9b261b5a4d5a4b2412269c89f96ad	21
3f7667285de5f393695b55ce41f92d44	21
95a0d8cc5bc3ea5a8a6e03e67a76cee0	21
847773808b5126e4539f9d96d255a9f7	21
f273c768358d2ef8b50db2e56c419ea0	21
edede0690f4d57306765b14c9f35026e	21
a968d595826795a20123895c17922798	21
5f79f09c261d2e146419f60635dfda8c	21
28707b948327e345e652d637e59bad4a	21
ac3dddf4de799cfb39139a52be4b6eb6	21
0ac4b7622d643917c9dce85dc5038d57	21
5f8c83e77cdd17574159a485bcf9ae11	21
08623f5b8e9defa6a58d8dec0cad101b	21
f122e33d04ad8eeedbdc7d4f438dab3c	21
f30b55b7fcb15fbe879367b0745d518e	21
4326a836817f4e7ed61dc17cc6504979	21
4bf5ec65dea79f9540473dbe1a9398b3	21
1b713e120da4893e9b84767397469945	21
8452d53c06287be6261966e8dd1796e7	21
7db8938053f9a3c64b156e5f5c576935	21
ada083bc001dde830042c9ede08fed27	21
57b2f54d59190e20ba5e7f2253ff689c	21
d7846a519f3b21d47b9b47669bcef381	21
4b9633201a0f26f3e98e7382b013e9b6	21
f8a7b54b39ef3d17b5b4acff614203ea	21
f58a49af49414463b24741f1751d4af1	21
f4e89a5133e6ca4215940397d9d57c0d	21
eb97df9a5777845284a712b51667b102	21
6b4ee6e3a5b5925abc121081e67b0808	21
d6c2c61621d558a856e999d68dc99327	21
3c6456a30e7ae6eec3643d0b5f002909	21
8d55dc781fbf9b259532a68ef9a2a804	21
cab345d8434b73ea5e2f4f7c97f56dcc	21
c3b406caf3125223b5eed215807b23ce	21
a0f7be5716e61d7209f40ec411a6b07d	21
66c12a8a7c5f43bbaba482f8e76c85a2	21
043aab1859ab740e20a948f2ae5b6a04	21
4a11eea75ae37cd49ff6f7d3fc0d1290	21
772109a7db77bc639283739fe020bdf8	21
a01d5214211d913e34b630d7a1b03d9c	21
a11c1c67d33bef384148bbf1f99d1bb8	21
79fe3977aef1d642b42b590d14f883e9	21
32bda1b02b4d5fcf0435b3fb6f4b0920	21
38253a420fc3e6dcbdf0d7516e7bd89e	21
70dbfadae1b520c42cae17a30596873f	21
3c4acdf574d80d0e296ac75e608743da	20
062e08e0d1abb92a6ee7ad031ff0b16f	20
9cc85075404841574dac9e8e6292847b	20
b15a0fef8458b8150f2ed98bdf813c72	20
63956963b48678995bc480685c1f511a	20
c99f39ba2502fafa828985943c02b2f3	20
859fc243f164a28a88c66c9a34b42945	20
eb4a487f1bf45df4e0b6fdf9b46e065d	20
84b85a5f8280084a881ead3e4e303e5a	20
7273884f8350ac6ffd3201cf58485700	20
1b01bee3da31ce18f78c975024e02756	20
47edf0bfec2cdff6a1fb3c8d6da107c7	20
3652a90ba0ca5671f871ed9748bcc58e	20
83edef3d249674e68756fddc25e8a7a5	20
3858d1700637e3452cadb07e10a16a58	20
90c82bf64c427e9a7b6c3fb6a00bca17	20
56ade1ac9b44398c1d0ea53c9cd27c2e	20
0da7bdb0756c86f3fab4e8a9d8ab4de6	20
a5d6f05c2b131ceb3cb948ec9e1781c4	20
3be8a60c6d0c9e3fb4828f2f5608ee93	20
560350dc68334bc276440e0d7e2e5cfd	20
880379b9de5774b1f5192d91266e6015	20
9376b7a65b9254581778a0c982a5cbd7	20
d817f53bfe377fa0339f110bcdcaaa29	20
d62d015a7b7ee82c228512c8121186d3	20
485195bb57bbb23129df8f8839df81b9	20
cd039cc7beb6692ffd4f4d8acb5cf8d1	20
67177af71012c375dcbdba5f6f8f8fad	20
75b43be0fc76f1b5974e8323f2265b36	20
faa378e3ec249fa19e97f51263c758c1	20
56990bd65f823f65042550f1f611490b	20
1eb33ba0493a0a65871f492a86398feb	20
2ef7ecac8afecd01be523c6ec220e290	20
799d70a0529cd7f77c922a9a0c553b6f	20
cf43d8a506276624e94ffee2e4012e19	20
16a0458c6f2b1f40d0f580fafffc8a69	20
4d3f0aff36631c1916522f1be489ceef	20
d849812a106533f106710b00211dfd81	20
e00b55a29cfe898146cd9cca153f972d	20
e33958bf8f470f3663f020875b90cf61	20
da3ad6fe3f5ed11a7a5c3edddac0b963	20
b7ab61c33bd24f0d010a56feffbf2b74	20
2a304c0cd920e922ad7357eed90d20f2	20
ae06e233402287d9a9ee931dc09b4b5a	20
3c9be7010a7be67c95c032dcfaa7e09f	20
baf51f278c9e5860e8c3cc829e8474bc	20
53fcd0923f5e945e25cb7046b9cc569b	20
6f3dd8714b9618df8966ed007fd8a0d2	20
3ee547ce492b60df5263887366924b68	20
bbeb1b6b3db6e87fb15d3ff99e59c43a	20
76fe6773e3d2961181e184b3a704d518	20
458806f30635ca4b505ea883fbd9e3b6	20
dba06af769be2392192b56b46a677d5e	20
61cc5ac840ac6ed9f8af4103f917d14e	20
fb551838c5c5acfdde0c0ae2a63eee06	20
6bfc2a41a077efc046481ad0b22a68bd	20
409175c06939a3dfb8e96f1c8baa77bb	20
7cf34ec143aaea3bb507fd258c52584e	20
fde19d593a5ab7ce1525902cf8e52f29	20
17ebff7f532028dfcc5b8b295f0bd131	20
2f23b6f6a5fb55d28178564d95038880	20
24c400b60f5c43317c0026ea7493fdf7	20
fc92926574926fdb794e36ed04a95199	20
3e8316064fbbf5424d8d074f715b9be9	20
7af5a29226ab879478261f134ce0664b	20
cd97519c6e8f6fb41c72390658f6897d	20
81c18cb9b5c399d07efbc5a0f5305b52	20
ff4309e47d2b07824f03b3a41f32e603	20
70f9111fffe14224839bf47256141dc2	20
ecf50ff6990efd9b49e6cb6bea15fde3	20
b8d792e56a4726c8e72579891f3c3e10	20
b5ac07bd8ab7e4ee332dbd58b0de337a	20
3f7da0c5991743f2e505fae3c4bb381f	20
f84e368c2c6ba02435812bc594c9dd3d	20
b6b823ae92cf7d062bd783f38d307c05	20
ada0f98571e08627527af1f85886877c	20
d65eb766fd974ca6637da67ade92ee80	20
9c62167fe996e0b5e7bbe92cdfd3138d	19
7775de911430cbca8179147be91e321e	19
4c59a53d708bcda6a228919a9a4d029a	19
ebdcf2a1a7447581ed90da3e3f756d43	19
422182e412294d4a65e46b88b0614a65	19
ad1ea0bff40f5cd88ac5d6d46dd6b73e	19
ecc62a8a6b3bf2d8c26215a95d665e74	19
1393e35083b9306f12bad01b2d354d5b	19
4b4f7df50539829305dabca81a0af1da	19
224509ffebaef79d3deb788601a6bc70	19
946f21800310d0058ee78cfb5335a1c8	19
83a149421b6e305d90ff86da00dd942c	19
ba030847dcfe559744c09a1dc55d4ee8	19
77d27fc21108f66b368ce24b95e139c1	19
d4b8616866953dadadf8c14f5a6932b9	19
ee86ccd7f7508d499c46a33bfab803f9	19
103a92d108f64cb0cebf10289fbf1281	19
203881b16c750bf5f797ceb7746d2112	19
b761f094158e3d0ee57ff27b1001e249	19
3ebe064b2d51a5dd29f55fafef10a1d3	19
ff78a0358279dfefabedb69ece5e7cbd	19
3e15389fa20c4c6480fb788a66fba227	19
e9e7b5ee2385e583e145c31705d11fec	19
51255ca0505df0a1af487567bffe2cf9	19
1c2b5b0e483c34036b4f865392aa8746	19
1a2ce730b9e81702fce7bb4770b8846c	19
3d902cd43f754973ed147b33954dc57b	19
4a1290c699d943589479d594977ef3c0	19
2e5284e1603c3e6f15945f4e78f17683	19
794f311d5765d0d86adff64cc5b12abf	19
17e74672d85c97f778e22bda85f314b2	19
af17e57d02c0887d8f2be6ef2fd6aefe	19
0277f0c96d7608424b39463fd7c1c0cb	19
8d1a467fd52bb545181e431b02c5488f	19
86d721c9d6f5405ad7304d3e6522226a	19
52c1a5661d082dbfdd20f108304d346d	19
13cb7a5b8f0bcf21187ce27c40c71183	19
dbc26aacfb212ae35e64ad4265c1b6d7	19
d904f421f78e186583fc6dfead3f2779	19
e6c39c4b4f93e33f0689e4ed4c28a835	19
3af70744b664a061b308a96dd48182da	19
4b934202072608a08fbd22a1d51da764	19
2e11f830fe3fcbf46876c14138c6534c	19
f01175c8124def99d4fb498f6bc18c81	19
32e2c95d289f8ff23e2a0de75986a761	19
e525ac9e4388600ba0de87eb224f62ef	19
c100bbc71fc950d293673d37ada6b8b7	19
2ecb70131bd11fe8114707473c3cc2f2	19
4135d503540ade484d3ed8937a9ae767	19
a50f5e09962854515b59c302d75015e6	19
cf02197f795bb2ad172922bafc7f8afa	19
94345f64b7aa27cd573c719d798cd516	19
cc75e8eacc44d2a25539930a37c2fc3e	19
d872aa1b10132ada293532247c276a5f	19
af413696038fde6dbab5d6a9b8a89b3e	19
a7f9b207afbb612f0d55fafa0a43de54	19
c0209bb6240573edfb10d20ac76dc0fa	19
0df7bb545387a8dc199209769f0270b5	19
85443b982664ad1d060345165bbed800	19
fa61d8d73f67a7afc023594e6ed9c819	19
37f7fcd9bf794e4d3d540bd3f525cfaa	19
5e202d54295786966c0250e75543bb45	19
2f014485a730a7a4bf0d7a8256945d41	19
ab229dd08c685dd278a10586db8bcd57	19
11ea3d73c7dd98303eb615e45456b9be	19
3417ff1e52c35e2d7a568ce9cb81de7c	19
a233bb29e4b2bbb775d6c1bb688d5a73	19
442f0e2010b52e86f4809b72c925bc53	19
c74235e7325c4902d7e71a0c8afd16a5	19
64621657376e758a83d6704e33465271	19
12bd34170eef20b742d0f04d509a62ec	19
b350399a51d28516cc34d8bad478af8a	19
a36f7306beb018398435cb66d024205c	19
c1f9944cf5864be970ab15673a3ea892	19
fce5c9a0e176f1732b1c4feddefdcf07	19
dbaaad49769649905ad88980edf0b651	19
d7a679e2d3eaa43bfe552783d773b13a	19
a4f6c30e3ebc29cdd251c798985b4a33	19
33784a57c26937023b976fb12beea7be	19
9950cc77f2f7175c3fc728e93531e39d	19
e1d71cc724d0a051ab403e4ddd0b2cbf	19
00c232da8a347866d90df39d18e217a6	19
53686e622e39c50a7b15ba2aba6609c0	19
2580a99464cfaf620b2edbe7b8dead1e	19
039e6c3ff1ba55965cddc31861041343	19
c17dc6d7f3c10509c9de2f8e3f098549	19
6e39b2e4c1406daac47d694696e24a39	19
da523634d3eab4a30df531ccc440fd07	19
ce9c2abe7d19571bfe20e2b432110bba	19
803c4367fa2412cbc76f5f52871a97ac	19
c9a23244a84f86abb8167a16c84a1d69	19
2dc8821c72db2cbd0069adf694825c5b	18
f6998942eac8a67d4c0b493a398e198d	18
0a40d341cc633cc59b000ce1ee4319cc	18
9f36b472140c805e85acbed8644ac26e	18
2c97c0c55d83e088e33363f96030ce14	18
e5f8084153666924dd023b6b75270560	18
4b7ce4b71cd32b2c9498b9bff17049d1	18
56b2812c5c374d2ce45ffd86047a26e1	18
ef8e5fab5769de6b17ad5c86f9d7e514	18
34ee750edfd20380ba49398e57160e3d	18
fe82ab21d81adc49d001c96c4db13393	18
3a0a3eaa09f0df3afa8bbc0be86a501c	18
492850617b09e6995705e43a0ba2aa9f	18
c9f646f97a98719a0523697cbfde5e76	18
389ba4ef9ae623574ae610b8774f49a2	18
dc3b51b661b594213657a47eccd2be2c	18
5517b6cac46daa450ab2a0c8abb1a0c7	18
6eff7c454909567a95dbe425f6bd277e	18
0873b5f0477a3237f373ece66f7a265e	18
57bc4886509225977bae637649b284af	18
cebf74604291d76fda8853adb65dd005	18
29664a5269e6e0d70387491ea9e24ac1	18
3883ec43ecc1792576d855f69849299a	18
0053af0564f9a58fd4ddf8c9fac56286	18
053565241560edc50242f293f59e3e9e	18
512574cb008cf1687b9348bc47e49434	18
35d603ddd941d2d988278b395193778d	18
9788373c644ea719de1e8a7d97882610	18
31ed370448d6696b6b5d6f5ba6531a8d	18
d12f27ccf24a4ae432fcd469eefa6315	18
3cff6fde0a5cfbe605b21283210586c8	18
e59de20851ae3d7e591dd86defa0c569	18
e4c02c75bfcc9fc3577a6a5e08270b4b	18
d8d337849280960e2e48dab3859da4b9	18
4131dcff68b94834c99ed06f6744ce35	18
61e5374a21100289b8187e67543a3f97	18
63012fc8ce73bef528220a0ab9d7f151	18
d8d98cb758f4a03a4b57437bb31770c9	18
ece9a5759756788c7c115a436d554ccd	18
845c416d7349aac1216d940695632b23	18
db157f0a39d4a3b6097849cd63c3be20	18
9af8ea7c28b34f5659abf09a17c6df7c	18
527e5ac6e683618b94bd3e837cf7077f	18
54488093195fdbb8ca71c34e54780b6f	18
dc4352ed15c649c61d62aa4a705efa93	18
d1918efaee9a7b2d55bcbd924fe3ea15	18
92cd0fdf6ed4d12f7d0046005471bb2b	18
9197117c9d182e29c6fc904f65a0eeba	18
aa68dd7ea51e2bafd39b9b449aea2641	18
a0655ffe3acec64260e4f161ef613856	18
d8167084b3387bd754479e32250ab3b9	18
08e69a3d619dacd5f0c9fdf570f97dc6	18
5de479ef38cafd5e06a3adf164dd41fa	18
1d01652fa78ea36987be5e5b265024cb	18
60d3938daf633a9730f4cdaf6eea5a58	18
24b4779b739ba6f6c3cb75f5e867e03e	18
178db4f0ef0169af21a0fb83666b1257	18
bccf4452e50c72a687519c42a8e10971	18
af89d910199d64c704445c3519054eef	18
ab0c04b8c1d9701e0644874dede82b36	18
a441d68c569a3b9615ace65a742073e1	18
e35ed1af84f51176bbb061c5e1061a1a	18
5890b61cb56143931eb2343f81cc006c	18
51fcf3782686eb6363c296221b811c67	18
3eb03c40751c15151766c3e33257f3b5	18
5d125129135f62a5017b30619cfdf011	18
77e16e8046772533e7f416a15b89b2f7	18
3127109d514603a61817efaf63db68df	18
8792fae9435f054fa9eaaaf36a9fcfc4	18
8ea271c5c5ffd6c647b709c4b46128e6	18
faaa5364e7b722bf4d23843bb6991227	18
48a1b48b28e89996172c83db9bbe3a8e	18
61777b0bafd81edcf9116bea828f2e5a	18
cdca2362e9b2a15dd18bdbd64635bcb9	18
9b258e15cdeebda3aed10655826498e0	18
e77f8836977058b3e587ad08c956130a	18
295a33be7f2858a28e97954bfe5010fe	18
9b6289c7f352b47ac19925fcb31d3be9	18
f2b746592c1b1032a5152e3ea5b4b182	18
dcd4d94fcfbe945ebaf940ca346ab59f	18
68a70cb5ae35ad421c5a2f6e0f7a3aef	18
d96a95c8a4ea9fa59b42ea05704afb86	18
445052770d558e4ca56a84e5551c57ee	18
9ddaeae778aaf925d413a869f231c7b9	18
f255615b7ee3cb0f9c9fff21b13a7276	18
0a7d05e413af8c4263ef073fa2fccd39	18
576f5d3982d66955b84b2f562258efdb	18
de429fe122b1977f274178790e6002f2	18
4f44040bd61a891e4ab565e6b87d95bf	18
385ca3b5c6b345f626c6aff2f9ce706e	18
0b461a2b8a11c72f1b568a07cf09022f	18
7c91e302f7668e9b6fff899f1293f2f2	18
253068131e7e35a8d564a44648c782ca	18
1b289a5a2ee4cef92d1eb98f815fc8ca	18
077d4f386f7c779e4dcb7dbe49723604	18
9e663502e17f6027d5e37126ad2c1a1b	18
1c87ee0ce7038ebdf11afdd27a1f19cc	18
7023e3f928baac0ff5fd92654bf5f96a	18
efba03d8d4b2fd266bddb8763f04103e	18
43236129b5dcb4c0f4eabc235fbb02aa	18
13903e48de55c712a10dcf9cf9ec4e6b	18
24885a88e3cec34712439bbbd3b6b0e3	18
c76c548b08efe9789c4241dd359af4d0	18
6215d2e377a7b5d8ff476935706fe4f2	18
9c347cfda0800fe679afc71fe1670aec	18
99078749e8005c65d820b7a912659f0b	18
e5b2fa1e9f0d6410eb8dc189ad98b150	17
1e55ddd5a540a1e43244857b2fb4f4ca	17
e8f27415e199f846cd0fcf51be63e35e	17
e501c88013f1b6d3511a48a81be1e10d	17
8752dfb63c3cdfbc494bf9f0e6ac31ea	17
2fb5653d8ba79e9bb783d5d879da8ca5	17
4b045acf1824e8a3b9ac75df61b5d2b5	17
1db6269693c3333a955b4a3318fa5099	17
b638100bb874edabb9aaeb2eebe4c28b	17
18b77958233b634cedf37862898a87e2	17
d35a758ea76358338417fb4adf8f9416	17
c0fbb7c305e8c5bda011b4a694989eb6	17
b85bd2b8075d5d1ddfef4e9b64cf1306	17
351e74c5ed27f15656622ca1b8636773	17
dd0d660798fada7fa9a38cac71e9d485	17
8539eca1108fb948547b87641eaffc59	17
f1ed0c2fe5f3014217e87fe95c8851aa	17
82fce1e5d1b6df4b7b5d9d06af61b398	17
7458967e5cd07943d91f581c68018834	17
02ce81a9292e5e9c11bd4007e6e69104	17
b009278a8d7ee6040f0afb1bec1b09a8	17
bfc47cfdd62399f489bc75e92da3c599	17
3493da31cb4eaced16a7a53289c76123	17
188bdce3ac2dd72b875f11ddc1c91206	17
26cf6c7b8ce4ff66c85ff3e514766874	17
9678683175adb881f2a7fad3212dd343	17
b72853cae65d9897736aadf69e0ab888	17
6ec05964a2653ea57986be022d7b1704	17
ba8f6044434ff2c78556a5502bca05e2	17
0c6dd66f50fca2254bb6baffdb5277a1	17
0bfe0d7d5c1c5245d0bd8296b833ce6e	17
b011049465ebdb943a3dd029950fb593	17
eeec707b817b541c058a6dfc4a16e940	17
01cf10f7920cbef0d7790f3970aff77a	17
f484814a4ae39cb775aeba830040f9cd	17
cf8bf73d6eecc684784a81af4635890f	17
d60d5202a1e06d680cb7d1f4f6856b3e	17
6ddd7dee176463af5a1f9750f45b6548	17
5d27b6081fafa2ad220ec18fa1eeacf8	17
6709ecd3ff2778f5b338f6c263c0fa60	17
b72aca35760609b7201a6582cc91ae8f	17
abb91588c4c47d5acb3c8c859991909f	17
4b020d09b90a70042bbd18973cda1d5b	17
c6d90de256f646cb1cc5eb4717e31fdd	17
97dee8e904f87af647d748a3b7544977	17
31d49c2c73715ab736ba3f42015b396d	17
9b1ec22b907d4b7d18986f9395784e4b	17
030c8bcbc093abb0a82e04e52cb6c671	17
aa178a61b094cadb042b6475ba42c6f3	17
e9521a1ce49f18053fe2b7c54a121809	17
027d4e7b568c5e78411a808afef50eca	17
430b48825c67d92650c7090a8ffd1781	17
21f356098bd14857acbb2398bcf516cb	17
2d8392edd54149f38db92f450c4c51f9	17
06278776619b92a534983bde6f2f077a	17
bf3b22ef955cdfd5a79ddf9f2a30ed18	17
df8a14bf9508ff56340aad2db1b59486	17
351503accd496beab74255f8cf431c38	17
b30170ad2f60e1fd7d5a5d58a2ce9eb2	17
027bc10e128d547db606d1f5f0826439	17
6fe74806f4be0eb338cb7e38154f666c	17
a0eed5f025bcde9c48a13b4c2882a71e	17
2e5c1e86f215153de6f0e4724ee3c4a8	17
26fa7126656c92da024715574b294611	17
e5f56e63b5c50737cdc9dfc77c2f1f45	17
687ec674df7e5bd20d94872c61604d78	17
72a850a93c7dc3634e7f9737223f3397	17
8111cbdc481636e4fb5f9ccb2d42e440	17
9baf58a65b7db0c67d3b22238f99375a	17
1958845fbae146cfc8e859a17ae55a71	17
94d33f0006c7ae6a424403bc05bca590	17
5a299a6e3efc332f77eef3632d13716a	17
d9bebbe494ea0070772305d5c3042f0b	17
991a5ae8d9a1e74db3b42a7b4045e8b3	17
9f117bffe6f13c6035531ca8d027f89d	17
3d04ab9eab378f91bc04ffb22e886dc0	17
fbdf0a8e5e9540ae730c74a28af33404	17
009c89f07e93a665491667c4ba5ee316	17
44079a626844ffa1b15a97340d7a810f	17
b03314a9d5c4d0afb1a27d6013cd1d86	17
95a4296efba938b04daf620e4f09933a	17
a7ba7f1b9b005c3ad0f9b5efdb79e425	17
7f9aa6843a8ee6a0ad332eff5f2ea2da	17
4057267ea7d374e808f399532df724ed	17
d6d706f01c6d86aacc9bb5906bc6bd69	17
6ba51ef316ec946d8bd650e33ca9e140	17
357eb7ac194f066596664df564612d3f	17
3a27e186a491618cb4189affa88c8e36	17
9ff232836036060047adb0afad65f4ca	17
7ec9aee95c1b97e7c10293f5cda9cc25	17
88bcea61905e719bf246e49906573538	17
75be399b2505e4f534791a5a8a0c46d3	17
28bd4612ce4247b25673660b9cc6081b	17
f3075e71da53db4a6522764c654e40bd	16
68b47f94ec95deaffb0b7a986a111727	16
0529ddbe8cc69bb6335e16a17d9882d2	16
1f315f6bfdb062b0d71e1b1ddf7c1fcd	16
3152baa4d7588c88f6befbdd62ee5fdc	16
d5c64b006ff1069b7f98ad61da19afa1	16
e73c5f5ee9ed039073909bfa835271fc	16
b17bb4a94e4c93e67c4f55dec449a6e6	16
9a75b8806db5c09ea6a978cc1cc37ec2	16
d2966a107f6ffa8e5a7079146f493578	16
aaa2418d57ac4b07662d8176cd21c0fc	16
49f6bc629cdfca5edf88ed51f0e33542	16
3a451d9dfcc3182977ab0dde533efa54	16
9773db8b82c8c7c8543120a35cd54ad6	16
3c4c252240849b94262ee7de0771feba	16
855ec8ca0ebdf02867313d282120fb0d	16
e50c7c5e65e1e89663007160e1ce328a	16
9ac846386740efc3982e5a7e1cbd91ac	16
8284674895a664b5700bda15483711ea	16
157f21d841f1049dfa0572794b483e5e	16
4fa95c340cb6712b633e2dee94d798f1	16
751f74eba86dec9bba9833724e46fe43	16
dc41290584f45d03882066cbc16e7c1e	16
9834361aa47e9252aae3b499bb5511ba	16
3bbda22195b243e635435dfacc009154	16
9715427503317d1a6e40fca3a3da47bd	16
090c4d209d598b1ebf31fd9579665ea8	16
49b413c691c82da95b209e46b9853a88	16
c357fbfb08f2b66ceac6d40d5fb230d5	16
6e3436f4bd2ceb7e57f3b91b170aaba6	16
77402de1e43ba9394ef87bafdf252784	16
294db13d06d26d5f316a0aa4f0ee9733	16
c16bec5c3603be040dd4157070c54f8e	16
b70543796a90e14e41dff4505bb88458	16
46bc20c4aa7be4b7ff2baa003a508bc5	16
3302b5234ac574297c682af7ee3b5a1d	16
f7ab55d16d421dadca4b09e03a6720e5	16
1748eb9d798fa14087225ceea3687ae0	16
2408a3a33ccf9ead764d5673fcd21744	16
d91e91ceaf9d36344496855001a02017	16
311bc820261acaa246b8f4f51023e8c9	16
f48aaac39f388832a80ea359b645919b	16
e8bb37deee0aceeef13eca712471ae26	16
2365e01c9356a98d2ff32fc39b4f317f	16
d9cec2e1e0bd06fcf6d056d2000f20d7	16
bd9c53357806d3c1fe594f1e6a90a38b	16
008b33fac7e7f8da6490f72fde383f7f	16
854a42960cdec3bb70daa81429c89a37	16
f01f73b3b6e10026518d1e5e14b7b92c	16
0d558c6df38293d83b41c842ba096f10	16
509239562da10d23edede241d5b1ee73	16
1d4016a2e627b4e7359b5749c886d300	16
710fc293605bc6de2cbfceb56f1526d9	16
52d2f433645ca513e170126472c3792f	16
10e38c5c0375e37d58aa885a87ebd308	16
094be382433f9ee666bf183a6b540dbb	16
8fa3281bfd5169f8897a5d6cab1a1997	16
730711706d2f843cf5f1f0cf4a0727a8	16
012039dbc89082bda4dd6c63ec49765f	16
718c9e629af32edb99a05558537af1fa	16
c9c772c2680ad4284fee18a6cd56a608	16
d1818d8d05d78014b0729d3560b1bfb7	16
8131edd7ce87d881ec49567fff7fc22f	16
b8d14c80e11f7d68ebd6d33eadb05226	16
f41e589cc0f8e9b4971fd73daee9f5bf	16
55ca6dc1d389cbdd475f18d0acad4d71	16
f82830e21cd269dc55de55744068b945	16
f420d04ace1f4773705da23a9f64c6ee	16
a35255bcaa458bd12b3b7e1b5f7f9bf1	16
2069ff67667d8eea3113fcfe12497417	16
cf8080fbb36ae16cb4028a92f1b659b6	16
d77310dec2c2df0a32fdf72b654abda9	16
c6b9d16a37a26c4aab7c34be94d717a0	16
bb68f215198d37b310a0400625d13fbd	16
61d9fb28eec73ca8d52eee6428cb0f73	16
b7fa086a3c3705bb44f915a0098e4f9e	16
f0553f5cabfbdac610f531146645b113	16
fc748650ccd4f2cfe47a8dc8e2a88484	16
5824425a98f1df1e5cb097b4eb99f52b	16
0049024e8208b8b072aa380f8df991ae	16
95a06ab94eb6e832a2688a56ca5f59f0	16
0935d04f93358c46f6499d09b89dce38	16
23787b70bc3e8a2f9d675b94de839748	16
1e662eeef41864d1434548f1d65daba3	16
6d9b380cfbb15747641e2d2722d56296	16
902bd3ee179e9ce7f14d1b3f9bdd7435	16
62b3d884f8bab0dbb322fd9feb255770	16
